timestamp,ax,ay,az,gx,gy,gz
491177,0.255371094,0.635620117,0.687133789,176.6357422,16.23535156,-63.65966797
491203,0.267089844,0.644775391,0.711425781,164.5507813,16.11328125,-62.13378906
491229,0.26574707,0.768798828,0.632080078,147.1557617,13.18359375,-66.04003906
491256,0.261230469,0.871459961,0.655151367,126.5258789,9.765625,-74.52392578
491282,0.211791992,0.935058594,0.69543457,107.3608398,10.92529297,-83.12988281
491308,0.20715332,0.981323242,0.704223633,97.10693359,17.578125,-75.07324219
491334,0.130126953,1.021118164,0.591674805,101.8676758,16.29638672,-88.98925781
491360,0.081542969,1.217407227,0.609741211,72.50976563,19.89746094,-80.99365234
491387,0.03894043,1.123168945,0.607543945,43.33496094,19.10400391,-68.11523438
491413,0.053222656,1.144897461,0.657104492,35.82763672,17.88330078,-63.78173828
491439,0.077514648,1.195556641,0.720458984,30.02929688,25.26855469,-57.25097656
491465,0.042236328,1.135009766,0.521484375,19.47021484,10.37597656,-38.45214844
491491,0.005737305,1.134887695,0.447631836,11.84082031,2.624511719,-30.39550781
491518,-0.002075195,0.971069336,0.33996582,-10.55908203,-18.24951172,-5.187988281
491544,0.0390625,1.012817383,0.484130859,-2.136230469,0.427246094,-21.36230469
491570,0.096557617,0.996704102,0.49609375,-16.84570313,-6.408691406,-13.12255859
491596,0.107055664,0.929443359,0.50402832,-23.98681641,-0.793457031,-11.41357422
491623,0.037597656,0.971801758,0.514038086,-20.5078125,6.164550781,-5.859375
491649,-0.007446289,0.968139648,0.489379883,-18.31054688,6.042480469,-3.41796875
491675,-0.030395508,0.921630859,0.479125977,-16.96777344,5.737304688,-0.9765625
491701,-0.063476563,0.881469727,0.542358398,-13.18359375,9.582519531,2.44140625
491727,-0.072265625,0.872070313,0.565185547,-11.47460938,10.49804688,3.295898438
491753,-0.072021484,0.849975586,0.541381836,-11.65771484,9.216308594,3.112792969
491780,-0.084350586,0.872924805,0.534179688,-13.06152344,6.591796875,0.732421875
491806,-0.082397461,0.912231445,0.555908203,-13.00048828,2.9296875,-1.953125
491832,-0.046508789,0.868286133,0.588500977,-14.09912109,-2.319335938,-1.586914063
491858,-0.02355957,0.825439453,0.572509766,-6.042480469,-2.136230469,-0.610351563
491884,-0.028686523,0.854003906,0.560546875,-3.295898438,-3.41796875,-0.915527344
491911,-0.036743164,0.827392578,0.574462891,-5.676269531,-6.591796875,-0.427246094
491937,-0.02722168,0.806884766,0.583740234,-4.089355469,-8.422851563,-1.342773438
491963,-0.023071289,0.804321289,0.540893555,1.525878906,-6.896972656,-3.479003906
491989,-0.026733398,0.814453125,0.53125,3.967285156,-7.141113281,-5.920410156
492015,-0.043457031,0.846069336,0.572021484,3.967285156,-10.00976563,-7.507324219
492042,-0.036010742,0.844970703,0.561035156,6.34765625,-8.605957031,-7.263183594
492068,-0.032104492,0.830810547,0.541503906,9.216308594,-6.408691406,-7.32421875
492094,-0.045166016,0.863525391,0.516845703,11.29150391,-5.859375,-6.896972656
492120,-0.042358398,0.873413086,0.536499023,9.582519531,-5.37109375,-6.408691406
492146,-0.041015625,0.87890625,0.535888672,7.8125,-4.943847656,-5.554199219
492172,-0.034912109,0.869262695,0.514892578,5.249023438,-5.004882813,-3.845214844
492198,-0.051147461,0.891235352,0.534057617,0.9765625,-6.713867188,-1.708984375
492224,-0.0546875,0.890258789,0.559814453,-1.831054688,-7.629394531,-0.366210938
492251,-0.056884766,0.901245117,0.577148438,-2.380371094,-6.713867188,2.624511719
492277,-0.04675293,0.944946289,0.583862305,-9.704589844,-11.71875,5.676269531
492303,-0.056030273,0.981933594,0.636474609,-23.86474609,-18.85986328,4.699707031
492329,-0.037231445,1.001586914,0.680664063,-45.83740234,-33.14208984,8.972167969
492355,-0.012939453,0.986816406,0.69519043,-55.54199219,-30.94482422,12.87841797
492381,-0.018798828,0.995117188,0.78918457,-57.43408203,-26.30615234,19.95849609
492407,0.01184082,0.966552734,0.783935547,-69.88525391,-44.55566406,29.41894531
492434,0.055541992,0.906005859,0.770996094,-72.08251953,-50.53710938,38.02490234
492460,0.077148438,0.877441406,0.78503418,-70.25146484,-51.87988281,44.43359375
492486,0.123168945,0.861694336,0.801147461,-77.94189453,-55.84716797,50.04882813
492512,0.194824219,0.724853516,0.812133789,-87.58544922,-58.71582031,55.05371094
492539,0.230957031,0.684570313,0.821655273,-85.51025391,-56.82373047,58.04443359
492565,0.175048828,0.67980957,0.929199219,-86.30371094,-56.45751953,63.23242188
492591,0.224487305,0.607543945,0.834594727,-96.98486328,-57.67822266,68.54248047
492617,0.337768555,0.549926758,0.825317383,-101.9287109,-59.63134766,65.55175781
492643,0.343017578,0.494018555,0.796875,-111.8774414,-63.23242188,67.01660156
492670,0.337524414,0.418701172,0.821289063,-126.5258789,-65.67382813,70.49560547
492696,0.374511719,0.361450195,0.80847168,-144.3481445,-69.15283203,68.54248047
492722,0.413330078,0.231445313,0.809082031,-145.5688477,-67.44384766,64.75830078
492748,0.461303711,0.098388672,0.797119141,-144.4702148,-65.55175781,64.57519531
492774,0.513305664,0.00378418,0.740600586,-130.4321289,-58.16650391,60.36376953
492801,0.512451172,-0.048583984,0.738647461,-121.887207,-54.74853516,57.18994141
492827,0.554199219,-0.141845703,0.687133789,-111.8164063,-52.30712891,52.49023438
492853,0.553344727,-0.230834961,0.658935547,-101.8676758,-48.70605469,48.27880859
492879,0.572265625,-0.275024414,0.616577148,-94.60449219,-46.56982422,45.41015625
492906,0.611083984,-0.309204102,0.579711914,-84.71679688,-40.10009766,42.05322266
492932,0.577514648,-0.345458984,0.604980469,-81.17675781,-34.05761719,40.89355469
492959,0.565185547,-0.348510742,0.567260742,-83.55712891,-33.14208984,39.42871094
492985,0.56628418,-0.391479492,0.505737305,-87.76855469,-33.44726563,37.23144531
493011,0.560913086,-0.453735352,0.485717773,-80.68847656,-29.23583984,37.47558594
493037,0.532104492,-0.473022461,0.465209961,-73.48632813,-26.30615234,36.74316406
493064,0.535400391,-0.528808594,0.427001953,-66.71142578,-23.19335938,36.25488281
493090,0.55859375,-0.651489258,0.406616211,-54.80957031,-19.59228516,32.2265625
493116,0.581176758,-0.747680664,0.354248047,-39.61181641,-13.79394531,24.59716797
493143,0.582763672,-0.765014648,0.331298828,-31.25,-8.972167969,19.40917969
493169,0.584472656,-0.790405273,0.344482422,-21.24023438,-0.549316406,6.652832031
493195,0.586791992,-0.692138672,0.405883789,-12.93945313,3.356933594,-4.455566406
493221,0.593017578,-0.663208008,0.447143555,-13.61083984,3.540039063,-4.760742188
493247,0.591552734,-0.630737305,0.458862305,-9.155273438,3.173828125,-5.737304688
493273,0.572631836,-0.582641602,0.473266602,-1.770019531,0.610351563,-4.150390625
493300,0.556762695,-0.570068359,0.486572266,1.525878906,-2.014160156,-0.671386719
493326,0.521728516,-0.562988281,0.509155273,-0.305175781,-8.117675781,4.089355469
493352,0.533447266,-0.657348633,0.474731445,-8.117675781,-15.86914063,5.37109375
493378,0.562011719,-0.740356445,0.436157227,-10.62011719,-18.43261719,4.150390625
493404,0.611328125,-0.813964844,0.374633789,-7.446289063,-14.83154297,-1.953125
493431,0.626831055,-0.765380859,0.402832031,-3.845214844,-10.13183594,-8.911132813
493457,0.626098633,-0.729003906,0.434570313,-3.112792969,-8.056640625,-11.84082031
493483,0.614501953,-0.652954102,0.452148438,-0.671386719,-6.408691406,-10.98632813
493509,0.607543945,-0.581054688,0.449829102,1.708984375,-5.187988281,-5.432128906
493536,0.57800293,-0.553100586,0.465209961,-0.244140625,-5.126953125,14.89257813
493562,0.553344727,-0.586425781,0.490356445,-9.094238281,-7.690429688,4.699707031
493588,0.574951172,-0.692382813,0.417114258,-14.46533203,-10.68115234,6.652832031
493614,0.596801758,-0.776245117,0.388427734,-12.02392578,-10.13183594,3.112792969
493640,0.590209961,-0.787353516,0.401489258,-5.859375,-6.469726563,-2.197265625
493666,0.600219727,-0.744750977,0.399902344,-5.432128906,-4.821777344,-9.460449219
493692,0.594848633,-0.696289063,0.404541016,-4.272460938,-3.90625,-11.04736328
493719,0.578857422,-0.615478516,0.41418457,3.784179688,-2.685546875,-7.507324219
493745,0.542602539,-0.543457031,0.456420898,3.051757813,-5.859375,-1.098632813
493771,0.547729492,-0.573608398,0.443115234,-6.408691406,-10.25390625,4.272460938
493797,0.579956055,-0.713378906,0.396484375,-6.286621094,-10.00976563,4.333496094
493823,0.614501953,-0.804931641,0.368652344,0.854492188,-8.422851563,1.098632813
493850,0.626708984,-0.810424805,0.392456055,8.239746094,-2.685546875,-5.859375
493876,0.618652344,-0.760375977,0.430053711,8.056640625,-2.44140625,-9.765625
493902,0.604125977,-0.680053711,0.443237305,4.638671875,-5.798339844,-11.47460938
493928,0.588867188,-0.58190918,0.446411133,5.676269531,-7.995605469,-7.32421875
493954,0.577758789,-0.561767578,0.438598633,4.943847656,-7.873535156,-2.563476563
493981,0.573486328,-0.618896484,0.418945313,3.234863281,-8.605957031,3.90625
